2024-03-04 18:49:43
Return in %: 781.475106 num trades: 17 Longs entered: 9 Shorts entereed: 8 win %: 23.529412% Duration Long: 245 Duration Short: 52
Return in %: 781.475106 num trades: 17 Longs entered: 9 Shorts entereed: 8 win %: 23.529412% Duration Long: 245 Duration Short: 52
Return in %: 759.632471 num trades: 19 Longs entered: 10 Shorts entereed: 9 win %: 26.315789% Duration Long: 247 Duration Short: 50
Return in %: 679.681590 num trades: 21 Longs entered: 11 Shorts entereed: 10 win %: 23.809524% Duration Long: 246 Duration Short: 51
Return in %: 679.681590 num trades: 21 Longs entered: 11 Shorts entereed: 10 win %: 23.809524% Duration Long: 246 Duration Short: 51
Return in %: 745.610260 num trades: 17 Longs entered: 9 Shorts entereed: 8 win %: 23.529412% Duration Long: 248 Duration Short: 49
Return in %: 458.040459 num trades: 17 Longs entered: 9 Shorts entereed: 8 win %: 23.529412% Duration Long: 249 Duration Short: 48
Return in %: 359.077054 num trades: 103 Longs entered: 52 Shorts entereed: 51 win %: 41.747573% Duration Long: 191 Duration Short: 105
Return in %: 463.845296 num trades: 67 Longs entered: 34 Shorts entereed: 33 win %: 37.313433% Duration Long: 201 Duration Short: 95
Return in %: 602.031881 num trades: 53 Longs entered: 27 Shorts entereed: 26 win %: 45.283019% Duration Long: 205 Duration Short: 91
Return in %: 728.996830 num trades: 45 Longs entered: 23 Shorts entereed: 22 win %: 44.444444% Duration Long: 205 Duration Short: 91
Return in %: 413.817783 num trades: 43 Longs entered: 22 Shorts entereed: 21 win %: 46.511628% Duration Long: 203 Duration Short: 93
Return in %: 270.999909 num trades: 39 Longs entered: 20 Shorts entereed: 19 win %: 43.589744% Duration Long: 205 Duration Short: 91
Return in %: 335.549363 num trades: 33 Longs entered: 17 Shorts entereed: 16 win %: 45.454545% Duration Long: 214 Duration Short: 82
Return in %: 350.618329 num trades: 37 Longs entered: 19 Shorts entereed: 18 win %: 37.837838% Duration Long: 220 Duration Short: 76
Return in %: 646.885510 num trades: 31 Longs entered: 16 Shorts entereed: 15 win %: 38.709677% Duration Long: 222 Duration Short: 74
Return in %: 465.761862 num trades: 33 Longs entered: 17 Shorts entereed: 16 win %: 33.333333% Duration Long: 220 Duration Short: 76
Return in %: 453.409545 num trades: 29 Longs entered: 15 Shorts entereed: 14 win %: 31.034483% Duration Long: 223 Duration Short: 73
Return in %: 570.664524 num trades: 23 Longs entered: 12 Shorts entereed: 11 win %: 30.434783% Duration Long: 225 Duration Short: 71
Return in %: 607.029692 num trades: 23 Longs entered: 12 Shorts entereed: 11 win %: 34.782609% Duration Long: 223 Duration Short: 73
Return in %: 670.085439 num trades: 21 Longs entered: 11 Shorts entereed: 10 win %: 33.333333% Duration Long: 223 Duration Short: 73
Return in %: 850.289875 num trades: 19 Longs entered: 10 Shorts entereed: 9 win %: 36.842105% Duration Long: 220 Duration Short: 76
Return in %: 828.179157 num trades: 19 Longs entered: 10 Shorts entereed: 9 win %: 36.842105% Duration Long: 221 Duration Short: 75
Return in %: 754.448943 num trades: 17 Longs entered: 9 Shorts entereed: 8 win %: 35.294118% Duration Long: 224 Duration Short: 72
Return in %: 757.325789 num trades: 17 Longs entered: 9 Shorts entereed: 8 win %: 41.176471% Duration Long: 226 Duration Short: 70
Return in %: 738.312760 num trades: 19 Longs entered: 10 Shorts entereed: 9 win %: 31.578947% Duration Long: 228 Duration Short: 68
Return in %: 738.312760 num trades: 19 Longs entered: 10 Shorts entereed: 9 win %: 31.578947% Duration Long: 228 Duration Short: 68
Return in %: 735.356672 num trades: 19 Longs entered: 10 Shorts entereed: 9 win %: 26.315789% Duration Long: 227 Duration Short: 69
Return in %: 699.925909 num trades: 17 Longs entered: 9 Shorts entereed: 8 win %: 29.411765% Duration Long: 230 Duration Short: 66
Return in %: 699.925909 num trades: 17 Longs entered: 9 Shorts entereed: 8 win %: 29.411765% Duration Long: 230 Duration Short: 66
Return in %: 713.607411 num trades: 15 Longs entered: 8 Shorts entereed: 7 win %: 33.333333% Duration Long: 229 Duration Short: 67
Return in %: 905.911727 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 45.454545% Duration Long: 229 Duration Short: 67
Return in %: 905.911727 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 45.454545% Duration Long: 229 Duration Short: 67
Return in %: 905.911727 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 45.454545% Duration Long: 229 Duration Short: 67
Return in %: 819.200139 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 45.454545% Duration Long: 230 Duration Short: 66
Return in %: 819.200139 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 45.454545% Duration Long: 230 Duration Short: 66
Return in %: 819.200139 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 45.454545% Duration Long: 230 Duration Short: 66
Return in %: 836.354841 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 45.454545% Duration Long: 229 Duration Short: 67
Return in %: 814.765111 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 36.363636% Duration Long: 231 Duration Short: 65
Return in %: 801.724074 num trades: 13 Longs entered: 7 Shorts entereed: 6 win %: 30.769231% Duration Long: 232 Duration Short: 64
Return in %: 1012.294992 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 27.272727% Duration Long: 234 Duration Short: 62
Return in %: 1081.774439 num trades: 13 Longs entered: 7 Shorts entereed: 6 win %: 30.769231% Duration Long: 236 Duration Short: 60
Return in %: 880.472340 num trades: 15 Longs entered: 8 Shorts entereed: 7 win %: 20.000000% Duration Long: 238 Duration Short: 58
Return in %: 765.070772 num trades: 13 Longs entered: 7 Shorts entereed: 6 win %: 23.076923% Duration Long: 241 Duration Short: 55
Return in %: 765.070772 num trades: 13 Longs entered: 7 Shorts entereed: 6 win %: 23.076923% Duration Long: 241 Duration Short: 55
Return in %: 765.070772 num trades: 13 Longs entered: 7 Shorts entereed: 6 win %: 23.076923% Duration Long: 241 Duration Short: 55
Return in %: 728.974072 num trades: 13 Longs entered: 7 Shorts entereed: 6 win %: 23.076923% Duration Long: 242 Duration Short: 54
Return in %: 763.626489 num trades: 13 Longs entered: 7 Shorts entereed: 6 win %: 23.076923% Duration Long: 243 Duration Short: 53
Return in %: 790.426918 num trades: 13 Longs entered: 7 Shorts entereed: 6 win %: 30.769231% Duration Long: 244 Duration Short: 52
Return in %: 477.239291 num trades: 13 Longs entered: 7 Shorts entereed: 6 win %: 30.769231% Duration Long: 245 Duration Short: 51
Return in %: 477.239291 num trades: 13 Longs entered: 7 Shorts entereed: 6 win %: 30.769231% Duration Long: 245 Duration Short: 51
Return in %: 502.903511 num trades: 13 Longs entered: 7 Shorts entereed: 6 win %: 30.769231% Duration Long: 246 Duration Short: 50
